Time;Action;Protocol;SourceIP;DestinationIP;SourcePort;DestinationPort;PacketSize;TCPFlags;TCPSequenceNumber;TCPAcknowledgementNumber;TCPWindowSize;ICMPType;ICMPCode;ActionMetadata;Path
13.01.2022 08:13:45;DROP;UDP;10.25.34.134;239.255.255.250;51051;1900;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:45;DROP;UDP;127.0.0.1;239.255.255.250;51052;1900;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:45;ALLOW;UDP;10.25.34.134;10.25.34.255;137;137;0;-;-;-;-;-;-;-;RECEIVE
13.01.2022 08:13:46;ALLOW;TCP;10.25.34.134;193.170.234.138;49725;389;0;-;0;0;0;-;-;-;SEND
13.01.2022 08:13:46;ALLOW;TCP;10.25.34.134;193.170.234.138;49726;389;0;-;0;0;0;-;-;-;SEND
13.01.2022 08:13:46;ALLOW;TCP;10.25.34.134;193.170.234.138;49727;88;0;-;0;0;0;-;-;-;SEND
13.01.2022 08:13:46;ALLOW;TCP;10.25.34.134;193.170.234.138;49728;88;0;-;0;0;0;-;-;-;SEND
13.01.2022 08:13:46;ALLOW;TCP;10.25.34.134;193.170.234.138;49729;88;0;-;0;0;0;-;-;-;SEND
13.01.2022 08:13:47;DROP;UDP;::1;ff02::c;51050;1900;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:47;DROP;UDP;10.25.34.134;239.255.255.250;51051;1900;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:47;DROP;UDP;127.0.0.1;239.255.255.250;51052;1900;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:47;DROP;UDP;::1;ff02::c;51050;1900;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:47;DROP;UDP;10.25.34.134;239.255.255.250;51051;1900;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:47;DROP;UDP;127.0.0.1;239.255.255.250;51052;1900;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:47;DROP;UDP;10.25.34.134;239.255.255.250;51051;1900;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:47;DROP;UDP;127.0.0.1;239.255.255.250;51052;1900;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:48;DROP;UDP;10.25.34.134;239.255.255.250;51051;1900;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:48;DROP;UDP;127.0.0.1;239.255.255.250;51052;1900;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:48;ALLOW;UDP;10.25.34.134;193.170.234.138;56201;389;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:48;ALLOW;UDP;10.25.34.134;193.170.234.138;56202;389;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:48;ALLOW;TCP;10.25.34.134;193.170.234.138;49730;49670;0;-;0;0;0;-;-;-;SEND
13.01.2022 08:13:48;ALLOW;TCP;10.25.34.134;193.170.234.138;49731;389;0;-;0;0;0;-;-;-;SEND
13.01.2022 08:13:48;ALLOW;TCP;10.25.34.134;193.170.234.138;49732;389;0;-;0;0;0;-;-;-;SEND
13.01.2022 08:13:48;DROP;UDP;::1;ff02::c;56204;3702;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:48;DROP;UDP;10.25.34.134;239.255.255.250;56203;3702;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:48;DROP;UDP;127.0.0.1;239.255.255.250;56203;3702;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:48;ALLOW;TCP;10.25.34.134;193.170.234.138;49733;389;0;-;0;0;0;-;-;-;SEND
13.01.2022 08:13:49;DROP;UDP;10.25.34.134;239.255.255.250;56203;3702;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:49;DROP;UDP;127.0.0.1;239.255.255.250;56203;3702;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:49;DROP;UDP;::1;ff02::c;56204;3702;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:49;ALLOW;TCP;10.25.34.134;193.170.234.138;49734;389;0;-;0;0;0;-;-;-;SEND
13.01.2022 08:13:49;DROP;UDP;10.25.34.134;239.255.255.250;56203;3702;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:49;DROP;UDP;127.0.0.1;239.255.255.250;56203;3702;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:49;ALLOW;TCP;10.25.34.134;193.170.234.138;49735;389;0;-;0;0;0;-;-;-;SEND
13.01.2022 08:13:49;ALLOW;TCP;10.25.34.134;193.170.234.138;49736;389;0;-;0;0;0;-;-;-;SEND
13.01.2022 08:13:49;ALLOW;TCP;10.25.34.134;193.170.234.138;49737;389;0;-;0;0;0;-;-;-;SEND
13.01.2022 08:13:49;DROP;UDP;::1;ff02::c;56204;3702;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:49;ALLOW;UDP;10.25.34.134;193.170.234.182;50068;53;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:49;ALLOW;UDP;10.25.34.134;51.104.164.114;500;500;0;-;-;-;-;-;-;-;SEND
13.01.2022 08:13:49;ALLOW;TCP;10.25.34.134;51.104.164.114;49738;443;0;-;0;0;0;-;-;-;SEND
13.01.2022 08:13:49;ALLOW;TCP;10.25.34.134;193.170.234.138;49739;88;0;-;0;0;0;-;-;-;SEND
13.01.2022 08:13:49;ALLOW;TCP;10.25.34.134;193.170.234.138;49740;88;0;-;0;0;0;-;-;-;SEND
